Time Index,CC Value,Time (UTC),MATLAB Time,Threshold Value,Station,Template
76473.4,0.83846,21 October 2011 21:14:33.400,734797.8851,0.83328,MCWV,M4_Mainshock_S
53103.325,0.90758,22 October 2011 14:45:03.325,734798.6146,0.82831,MCWV,M4_Mainshock_S
53103.1,0.88994,22 October 2011 14:45:03.100,734798.6146,0.82831,MCWV,M4_Mainshock_S
84579.675,0.84688,22 October 2011 23:29:39.675,734798.9789,0.82831,MCWV,M4_Mainshock_S
44648,0.85033,23 October 2011 12:24:08.000,734799.5168,0.79303,MCWV,M4_Mainshock_S
23118.15,0.82687,23 October 2011 06:25:18.150,734799.2676,0.79303,MCWV,M4_Mainshock_S
19350.625,0.82301,23 October 2011 05:22:30.625,734799.224,0.79303,MCWV,M4_Mainshock_S
23117.725,0.81564,23 October 2011 06:25:17.725,734799.2676,0.79303,MCWV,M4_Mainshock_S
57923.05,1.0031,24 October 2011 16:05:23.050,734800.6704,0.83569,MCWV,M4_Mainshock_S
57922.825,0.95234,24 October 2011 16:05:22.825,734800.6704,0.83569,MCWV,M4_Mainshock_S
24922.125,0.93219,24 October 2011 06:55:22.125,734800.2885,0.83569,MCWV,M4_Mainshock_S
57419.65,0.85994,24 October 2011 15:56:59.650,734800.6646,0.83569,MCWV,M4_Mainshock_S
24796.2,0.84165,24 October 2011 06:53:16.200,734800.287,0.83569,MCWV,M4_Mainshock_S
57441.825,0.93093,28 October 2011 15:57:21.825,734804.6648,0.82529,MCWV,M4_Mainshock_S
66785.4,0.84226,28 October 2011 18:33:05.400,734804.773,0.82529,MCWV,M4_Mainshock_S
32751.45,0.94325,29 October 2011 09:05:51.450,734805.3791,0.80034,MCWV,M4_Mainshock_S
32751.225,0.86177,29 October 2011 09:05:51.225,734805.3791,0.80034,MCWV,M4_Mainshock_S
81188.025,0.8452,29 October 2011 22:33:08.025,734805.9397,0.80034,MCWV,M4_Mainshock_S
50558.15,0.84224,29 October 2011 14:02:38.150,734805.5852,0.80034,MCWV,M4_Mainshock_S
52746.425,0.83757,29 October 2011 14:39:06.425,734805.6105,0.80034,MCWV,M4_Mainshock_S
32751.675,0.8346,29 October 2011 09:05:51.675,734805.3791,0.80034,MCWV,M4_Mainshock_S
81188.25,0.81573,29 October 2011 22:33:08.250,734805.9397,0.80034,MCWV,M4_Mainshock_S
61781.325,0.81499,29 October 2011 17:09:41.325,734805.7151,0.80034,MCWV,M4_Mainshock_S
64210.6,0.80692,29 October 2011 17:50:10.600,734805.7432,0.80034,MCWV,M4_Mainshock_S
18660.65,0.97541,30 October 2011 05:11:00.650,734806.216,0.77696,MCWV,M4_Mainshock_S
34191.625,0.93896,30 October 2011 09:29:51.625,734806.3957,0.77696,MCWV,M4_Mainshock_S
33524.1,0.86414,30 October 2011 09:18:44.100,734806.388,0.77696,MCWV,M4_Mainshock_S
33523.9,0.86315,30 October 2011 09:18:43.900,734806.388,0.77696,MCWV,M4_Mainshock_S
34191.825,0.86216,30 October 2011 09:29:51.825,734806.3957,0.77696,MCWV,M4_Mainshock_S
18622.8,0.85658,30 October 2011 05:10:22.800,734806.2155,0.77696,MCWV,M4_Mainshock_S
33524.325,0.83672,30 October 2011 09:18:44.325,734806.388,0.77696,MCWV,M4_Mainshock_S
33523.7,0.83585,30 October 2011 09:18:43.700,734806.388,0.77696,MCWV,M4_Mainshock_S
34191.4,0.83207,30 October 2011 09:29:51.400,734806.3957,0.77696,MCWV,M4_Mainshock_S
43308.725,0.83192,30 October 2011 12:01:48.725,734806.5013,0.77696,MCWV,M4_Mainshock_S
18660.85,0.82759,30 October 2011 05:11:00.850,734806.216,0.77696,MCWV,M4_Mainshock_S
47046.725,0.82075,30 October 2011 13:04:06.725,734806.5445,0.77696,MCWV,M4_Mainshock_S
50919.475,0.81859,30 October 2011 14:08:39.475,734806.5893,0.77696,MCWV,M4_Mainshock_S
34191.2,0.81436,30 October 2011 09:29:51.200,734806.3957,0.77696,MCWV,M4_Mainshock_S
18661.075,0.80368,30 October 2011 05:11:01.075,734806.216,0.77696,MCWV,M4_Mainshock_S
42265.3,0.80168,30 October 2011 11:44:25.300,734806.4892,0.77696,MCWV,M4_Mainshock_S
33524.525,0.80076,30 October 2011 09:18:44.525,734806.388,0.77696,MCWV,M4_Mainshock_S
18661.275,0.79517,30 October 2011 05:11:01.275,734806.216,0.77696,MCWV,M4_Mainshock_S
50919.9,0.79399,30 October 2011 14:08:39.900,734806.5894,0.77696,MCWV,M4_Mainshock_S
47048.375,0.79236,30 October 2011 13:04:08.375,734806.5445,0.77696,MCWV,M4_Mainshock_S
86364.175,0.96515,01 November 2011 23:59:24.175,734808.9996,0.84266,MCWV,M4_Mainshock_S
58371.025,1.0114,02 November 2011 16:12:51.025,734809.6756,0.84742,MCWV,M4_Mainshock_S
58371.25,0.89034,02 November 2011 16:12:51.250,734809.6756,0.84742,MCWV,M4_Mainshock_S
52208.975,0.87514,02 November 2011 14:30:08.975,734809.6043,0.84742,MCWV,M4_Mainshock_S
51220.825,1.029,05 November 2011 14:13:40.825,734812.5928,0.82204,MCWV,M4_Mainshock_S
23556.65,0.99831,05 November 2011 06:32:36.650,734812.2726,0.82204,MCWV,M4_Mainshock_S
23557.075,0.93965,05 November 2011 06:32:37.075,734812.2727,0.82204,MCWV,M4_Mainshock_S
23556.85,0.9216,05 November 2011 06:32:36.850,734812.2726,0.82204,MCWV,M4_Mainshock_S
28051.55,0.91231,05 November 2011 07:47:31.550,734812.3247,0.82204,MCWV,M4_Mainshock_S
51220.4,0.86911,05 November 2011 14:13:40.400,734812.5928,0.82204,MCWV,M4_Mainshock_S
28051.325,0.85697,05 November 2011 07:47:31.325,734812.3247,0.82204,MCWV,M4_Mainshock_S
28050.9,0.84997,05 November 2011 07:47:30.900,734812.3247,0.82204,MCWV,M4_Mainshock_S
28051.975,0.84895,05 November 2011 07:47:31.975,734812.3247,0.82204,MCWV,M4_Mainshock_S
51220.6,0.84166,05 November 2011 14:13:40.600,734812.5928,0.82204,MCWV,M4_Mainshock_S
77071.025,0.83215,05 November 2011 21:24:31.025,734812.892,0.82204,MCWV,M4_Mainshock_S
23557.275,0.8315,05 November 2011 06:32:37.275,734812.2727,0.82204,MCWV,M4_Mainshock_S
23556.45,0.82469,05 November 2011 06:32:36.450,734812.2726,0.82204,MCWV,M4_Mainshock_S
77489.45,0.94233,06 November 2011 21:31:29.450,734813.8969,0.77917,MCWV,M4_Mainshock_S
77489.675,0.9254,06 November 2011 21:31:29.675,734813.8969,0.77917,MCWV,M4_Mainshock_S
68659.1,0.89736,06 November 2011 19:04:19.100,734813.7947,0.77917,MCWV,M4_Mainshock_S
68659.325,0.82822,06 November 2011 19:04:19.325,734813.7947,0.77917,MCWV,M4_Mainshock_S
42035.7,0.79689,06 November 2011 11:40:35.700,734813.4865,0.77917,MCWV,M4_Mainshock_S
77489.25,0.79368,06 November 2011 21:31:29.250,734813.8969,0.77917,MCWV,M4_Mainshock_S
77489.875,0.78955,06 November 2011 21:31:29.875,734813.8969,0.77917,MCWV,M4_Mainshock_S
70234.825,0.85561,07 November 2011 19:30:34.825,734814.8129,0.8253,MCWV,M4_Mainshock_S
63399.575,0.84702,07 November 2011 17:36:39.575,734814.7338,0.8253,MCWV,M4_Mainshock_S
33464.7,0.83571,07 November 2011 09:17:44.700,734814.3873,0.8253,MCWV,M4_Mainshock_S
28259.075,0.86415,08 November 2011 07:50:59.075,734815.3271,0.82234,MCWV,M4_Mainshock_S
33276.575,0.84491,08 November 2011 09:14:36.575,734815.3851,0.82234,MCWV,M4_Mainshock_S
63354.075,0.96118,09 November 2011 17:35:54.075,734816.7333,0.84288,MCWV,M4_Mainshock_S
19517.9,0.84558,10 November 2011 05:25:17.900,734817.2259,0.83697,MCWV,M4_Mainshock_S
62046.075,0.84222,10 November 2011 17:14:06.075,734817.7181,0.83697,MCWV,M4_Mainshock_S
17377.75,0.84779,11 November 2011 04:49:37.750,734818.2011,0.84557,MCWV,M4_Mainshock_S
37995.475,0.88567,12 November 2011 10:33:15.475,734819.4398,0.83288,MCWV,M4_Mainshock_S
22684.875,0.875,12 November 2011 06:18:04.875,734819.2626,0.83288,MCWV,M4_Mainshock_S
5649.525,0.84592,12 November 2011 01:34:09.525,734819.0654,0.83288,MCWV,M4_Mainshock_S
37995.25,0.84482,12 November 2011 10:33:15.250,734819.4398,0.83288,MCWV,M4_Mainshock_S
64942.7,0.8432,12 November 2011 18:02:22.700,734819.7517,0.83288,MCWV,M4_Mainshock_S
6174.95,0.84264,12 November 2011 01:42:54.950,734819.0715,0.83288,MCWV,M4_Mainshock_S
37995.675,0.83546,12 November 2011 10:33:15.675,734819.4398,0.83288,MCWV,M4_Mainshock_S
34422.075,0.91109,13 November 2011 09:33:42.075,734820.3984,0.80753,MCWV,M4_Mainshock_S
41932.675,0.87773,13 November 2011 11:38:52.675,734820.4853,0.80753,MCWV,M4_Mainshock_S
12891.85,0.84713,13 November 2011 03:34:51.850,734820.1492,0.80753,MCWV,M4_Mainshock_S
49127.3,0.84394,13 November 2011 13:38:47.300,734820.5686,0.80753,MCWV,M4_Mainshock_S
41933.1,0.82907,13 November 2011 11:38:53.100,734820.4853,0.80753,MCWV,M4_Mainshock_S
37878.425,0.82906,13 November 2011 10:31:18.425,734820.4384,0.80753,MCWV,M4_Mainshock_S
37877.6,0.82218,13 November 2011 10:31:17.600,734820.4384,0.80753,MCWV,M4_Mainshock_S
37878.225,0.81553,13 November 2011 10:31:18.225,734820.4384,0.80753,MCWV,M4_Mainshock_S
37877.8,0.81376,13 November 2011 10:31:17.800,734820.4384,0.80753,MCWV,M4_Mainshock_S
41932.875,0.81066,13 November 2011 11:38:52.875,734820.4853,0.80753,MCWV,M4_Mainshock_S
41933.3,0.81054,13 November 2011 11:38:53.300,734820.4853,0.80753,MCWV,M4_Mainshock_S
28810.875,0.92056,15 November 2011 08:00:10.875,734822.3335,0.82356,MCWV,M4_Mainshock_S
29522.75,0.82568,15 November 2011 08:12:02.750,734822.3417,0.82356,MCWV,M4_Mainshock_S
75118.35,0.91007,17 November 2011 20:51:58.350,734824.8694,0.8163,MCWV,M4_Mainshock_S
75117.9,0.82746,17 November 2011 20:51:57.900,734824.8694,0.8163,MCWV,M4_Mainshock_S
22349.525,0.88269,18 November 2011 06:12:29.525,734825.2587,0.83775,MCWV,M4_Mainshock_S
22349.95,0.8703,18 November 2011 06:12:29.950,734825.2587,0.83775,MCWV,M4_Mainshock_S
16930.625,0.8541,18 November 2011 04:42:10.625,734825.196,0.83775,MCWV,M4_Mainshock_S
39016.9,0.9208,19 November 2011 10:50:16.900,734826.4516,0.82068,MCWV,M4_Mainshock_S
39018.3,0.8576,19 November 2011 10:50:18.300,734826.4516,0.82068,MCWV,M4_Mainshock_S
73404.225,0.84161,19 November 2011 20:23:24.225,734826.8496,0.82068,MCWV,M4_Mainshock_S
4302.125,0.90894,20 November 2011 01:11:42.125,734827.0498,0.80157,MCWV,M4_Mainshock_S
37909.85,0.90843,20 November 2011 10:31:49.850,734827.4388,0.80157,MCWV,M4_Mainshock_S
37148.35,0.90044,20 November 2011 10:19:08.350,734827.43,0.80157,MCWV,M4_Mainshock_S
25102.825,0.88219,20 November 2011 06:58:22.825,734827.2905,0.80157,MCWV,M4_Mainshock_S
67502.175,0.87578,20 November 2011 18:45:02.175,734827.7813,0.80157,MCWV,M4_Mainshock_S
37295.35,0.86449,20 November 2011 10:21:35.350,734827.4317,0.80157,MCWV,M4_Mainshock_S
67502.4,0.86118,20 November 2011 18:45:02.400,734827.7813,0.80157,MCWV,M4_Mainshock_S
25103.45,0.86082,20 November 2011 06:58:23.450,734827.2905,0.80157,MCWV,M4_Mainshock_S
39111.95,0.85928,20 November 2011 10:51:51.950,734827.4527,0.80157,MCWV,M4_Mainshock_S
34833.925,0.84814,20 November 2011 09:40:33.925,734827.4032,0.80157,MCWV,M4_Mainshock_S
37148.775,0.84152,20 November 2011 10:19:08.775,734827.43,0.80157,MCWV,M4_Mainshock_S
67502.6,0.83958,20 November 2011 18:45:02.600,734827.7813,0.80157,MCWV,M4_Mainshock_S
37148.55,0.8392,20 November 2011 10:19:08.550,734827.43,0.80157,MCWV,M4_Mainshock_S
4302.35,0.83542,20 November 2011 01:11:42.350,734827.0498,0.80157,MCWV,M4_Mainshock_S
37148.15,0.81784,20 November 2011 10:19:08.150,734827.43,0.80157,MCWV,M4_Mainshock_S
34597.725,0.89075,21 November 2011 09:36:37.725,734828.4004,0.80917,MCWV,M4_Mainshock_S
64597.275,0.88583,21 November 2011 17:56:37.275,734828.7477,0.80917,MCWV,M4_Mainshock_S
34597.525,0.88439,21 November 2011 09:36:37.525,734828.4004,0.80917,MCWV,M4_Mainshock_S
32029.925,0.87201,21 November 2011 08:53:49.925,734828.3707,0.80917,MCWV,M4_Mainshock_S
35006.7,0.87008,21 November 2011 09:43:26.700,734828.4052,0.80917,MCWV,M4_Mainshock_S
61613.075,0.85409,21 November 2011 17:06:53.075,734828.7131,0.80917,MCWV,M4_Mainshock_S
64597.05,0.82656,21 November 2011 17:56:37.050,734828.7477,0.80917,MCWV,M4_Mainshock_S
63435.85,0.82692,22 November 2011 17:37:15.850,734829.7342,0.82621,MCWV,M4_Mainshock_S
62241.675,0.88871,23 November 2011 17:17:21.675,734830.7204,0.8119,MCWV,M4_Mainshock_S
62239.325,0.81931,23 November 2011 17:17:19.325,734830.7204,0.8119,MCWV,M4_Mainshock_S
69621.35,1.0129,24 November 2011 19:20:21.350,734831.8058,0.82638,MCWV,M4_Mainshock_S
69621.15,1.0024,24 November 2011 19:20:21.150,734831.8058,0.82638,MCWV,M4_Mainshock_S
69621.575,0.96063,24 November 2011 19:20:21.575,734831.8058,0.82638,MCWV,M4_Mainshock_S
69620.925,0.9536,24 November 2011 19:20:20.925,734831.8058,0.82638,MCWV,M4_Mainshock_S
69621.775,0.86504,24 November 2011 19:20:21.775,734831.8058,0.82638,MCWV,M4_Mainshock_S
24480.65,1.2615,25 November 2011 06:48:00.650,734832.2833,0.78572,MCWV,M4_Mainshock_S
10411.325,0.82427,25 November 2011 02:53:31.325,734832.1205,0.78572,MCWV,M4_Mainshock_S
61237.275,0.81115,25 November 2011 17:00:37.275,734832.7088,0.78572,MCWV,M4_Mainshock_S
27223.25,0.79592,25 November 2011 07:33:43.250,734832.3151,0.78572,MCWV,M4_Mainshock_S
76853.075,0.79507,25 November 2011 21:20:53.075,734832.8895,0.78572,MCWV,M4_Mainshock_S
27222.8,0.79396,25 November 2011 07:33:42.800,734832.3151,0.78572,MCWV,M4_Mainshock_S
61237.475,0.79345,25 November 2011 17:00:37.475,734832.7088,0.78572,MCWV,M4_Mainshock_S
41341.575,0.85111,26 November 2011 11:29:01.575,734833.4785,0.78541,MCWV,M4_Mainshock_S
65259.5,0.84447,26 November 2011 18:07:39.500,734833.7553,0.78541,MCWV,M4_Mainshock_S
12877.3,0.80491,26 November 2011 03:34:37.300,734833.149,0.78541,MCWV,M4_Mainshock_S
65259.7,0.79869,26 November 2011 18:07:39.700,734833.7553,0.78541,MCWV,M4_Mainshock_S
41342.2,0.79154,26 November 2011 11:29:02.200,734833.4785,0.78541,MCWV,M4_Mainshock_S
64370,0.78582,26 November 2011 17:52:50.000,734833.745,0.78541,MCWV,M4_Mainshock_S
58272.575,1.0431,27 November 2011 16:11:12.575,734834.6745,0.7772,MCWV,M4_Mainshock_S
58272.8,0.91804,27 November 2011 16:11:12.800,734834.6745,0.7772,MCWV,M4_Mainshock_S
58272.35,0.90933,27 November 2011 16:11:12.350,734834.6744,0.7772,MCWV,M4_Mainshock_S
58273.025,0.90251,27 November 2011 16:11:13.025,734834.6745,0.7772,MCWV,M4_Mainshock_S
57146,0.87905,27 November 2011 15:52:26.000,734834.6614,0.7772,MCWV,M4_Mainshock_S
44906.075,0.85934,27 November 2011 12:28:26.075,734834.5197,0.7772,MCWV,M4_Mainshock_S
44906.3,0.82672,27 November 2011 12:28:26.300,734834.5197,0.7772,MCWV,M4_Mainshock_S
24844.575,0.82449,27 November 2011 06:54:04.575,734834.2876,0.7772,MCWV,M4_Mainshock_S
44906.525,0.78198,27 November 2011 12:28:26.525,734834.5198,0.7772,MCWV,M4_Mainshock_S
36511.6,0.97577,28 November 2011 10:08:31.600,734835.4226,0.82436,MCWV,M4_Mainshock_S
11244.1,0.94811,28 November 2011 03:07:24.100,734835.1301,0.82436,MCWV,M4_Mainshock_S
11243.875,0.92817,28 November 2011 03:07:23.875,734835.1301,0.82436,MCWV,M4_Mainshock_S
74679.125,0.84704,28 November 2011 20:44:39.125,734835.8643,0.82436,MCWV,M4_Mainshock_S
28443.025,0.82826,28 November 2011 07:54:03.025,734835.3292,0.82436,MCWV,M4_Mainshock_S
36511.375,0.82631,28 November 2011 10:08:31.375,734835.4226,0.82436,MCWV,M4_Mainshock_S
22756.375,0.89678,29 November 2011 06:19:16.375,734836.2634,0.83931,MCWV,M4_Mainshock_S
31706.225,0.88181,29 November 2011 08:48:26.225,734836.367,0.83931,MCWV,M4_Mainshock_S
39319.3,0.87518,29 November 2011 10:55:19.300,734836.4551,0.83931,MCWV,M4_Mainshock_S
67770.35,0.90122,01 December 2011 18:49:30.350,734838.7844,0.85563,MCWV,M4_Mainshock_S
15102.4,0.88025,01 December 2011 04:11:42.400,734838.1748,0.85563,MCWV,M4_Mainshock_S
27555.325,0.9448,03 December 2011 07:39:15.325,734840.3189,0.83318,MCWV,M4_Mainshock_S
27555.525,0.92975,03 December 2011 07:39:15.525,734840.3189,0.83318,MCWV,M4_Mainshock_S
59589.625,0.90827,03 December 2011 16:33:09.625,734840.6897,0.83318,MCWV,M4_Mainshock_S
27555.1,0.89902,03 December 2011 07:39:15.100,734840.3189,0.83318,MCWV,M4_Mainshock_S
37129.6,0.89575,03 December 2011 10:18:49.600,734840.4297,0.83318,MCWV,M4_Mainshock_S
22467.125,0.86538,03 December 2011 06:14:27.125,734840.26,0.83318,MCWV,M4_Mainshock_S
40143.975,0.84535,03 December 2011 11:09:03.975,734840.4646,0.83318,MCWV,M4_Mainshock_S
27555.725,0.83689,03 December 2011 07:39:15.725,734840.3189,0.83318,MCWV,M4_Mainshock_S
59589.825,0.83533,03 December 2011 16:33:09.825,734840.6897,0.83318,MCWV,M4_Mainshock_S
77845.8,0.83447,03 December 2011 21:37:25.800,734840.901,0.83318,MCWV,M4_Mainshock_S
48818.15,0.84173,04 December 2011 13:33:38.150,734841.565,0.7937,MCWV,M4_Mainshock_S
75629.95,0.94622,05 December 2011 21:00:29.950,734842.8753,0.83189,MCWV,M4_Mainshock_S
62578.1,0.89839,05 December 2011 17:22:58.100,734842.7243,0.83189,MCWV,M4_Mainshock_S
61493.925,0.89286,05 December 2011 17:04:53.925,734842.7117,0.83189,MCWV,M4_Mainshock_S
61493.725,0.87692,05 December 2011 17:04:53.725,734842.7117,0.83189,MCWV,M4_Mainshock_S
27403.075,0.87377,05 December 2011 07:36:43.075,734842.3172,0.83189,MCWV,M4_Mainshock_S
75374.675,0.85642,05 December 2011 20:56:14.675,734842.8724,0.83189,MCWV,M4_Mainshock_S
62913.3,0.85605,05 December 2011 17:28:33.300,734842.7282,0.83189,MCWV,M4_Mainshock_S
62577.675,0.85112,05 December 2011 17:22:57.675,734842.7243,0.83189,MCWV,M4_Mainshock_S
36230.125,0.85609,06 December 2011 10:03:50.125,734843.4193,0.85094,MCWV,M4_Mainshock_S
37655.75,1.0948,07 December 2011 10:27:35.750,734844.4358,0.83292,MCWV,M4_Mainshock_S
37655.975,1.0351,07 December 2011 10:27:35.975,734844.4358,0.83292,MCWV,M4_Mainshock_S
37655.55,0.97069,07 December 2011 10:27:35.550,734844.4358,0.83292,MCWV,M4_Mainshock_S
61554.8,0.95701,07 December 2011 17:05:54.800,734844.7124,0.83292,MCWV,M4_Mainshock_S
37656.175,0.94458,07 December 2011 10:27:36.175,734844.4358,0.83292,MCWV,M4_Mainshock_S
45749.025,0.92226,07 December 2011 12:42:29.025,734844.5295,0.83292,MCWV,M4_Mainshock_S
46269.55,0.86777,08 December 2011 12:51:09.550,734845.5355,0.8257,MCWV,M4_Mainshock_S
27454.2,0.87587,09 December 2011 07:37:34.200,734846.3178,0.83627,MCWV,M4_Mainshock_S
30577.3,0.86885,09 December 2011 08:29:37.300,734846.3539,0.83627,MCWV,M4_Mainshock_S
16745.325,0.86081,09 December 2011 04:39:05.325,734846.1938,0.83627,MCWV,M4_Mainshock_S
58758.3,0.84108,09 December 2011 16:19:18.300,734846.6801,0.83627,MCWV,M4_Mainshock_S
26759.8,0.8377,09 December 2011 07:25:59.800,734846.3097,0.83627,MCWV,M4_Mainshock_S
48396.15,0.85489,10 December 2011 13:26:36.150,734847.5601,0.8181,MCWV,M4_Mainshock_S
54733.475,0.83885,10 December 2011 15:12:13.475,734847.6335,0.8181,MCWV,M4_Mainshock_S
58033.425,0.83632,10 December 2011 16:07:13.425,734847.6717,0.8181,MCWV,M4_Mainshock_S
23231.225,0.82973,10 December 2011 06:27:11.225,734847.2689,0.8181,MCWV,M4_Mainshock_S
25690.675,0.82227,10 December 2011 07:08:10.675,734847.2973,0.8181,MCWV,M4_Mainshock_S
8055.975,0.86852,11 December 2011 02:14:15.975,734848.0932,0.79411,MCWV,M4_Mainshock_S
13006.9,0.8621,11 December 2011 03:36:46.900,734848.1505,0.79411,MCWV,M4_Mainshock_S
19612.025,0.83067,11 December 2011 05:26:52.025,734848.227,0.79411,MCWV,M4_Mainshock_S
38709.675,0.82661,11 December 2011 10:45:09.675,734848.448,0.79411,MCWV,M4_Mainshock_S
8055.775,0.81166,11 December 2011 02:14:15.775,734848.0932,0.79411,MCWV,M4_Mainshock_S
59040.925,0.80847,11 December 2011 16:24:00.925,734848.6833,0.79411,MCWV,M4_Mainshock_S
19612.45,0.80441,11 December 2011 05:26:52.450,734848.227,0.79411,MCWV,M4_Mainshock_S
59661.775,0.80389,11 December 2011 16:34:21.775,734848.6905,0.79411,MCWV,M4_Mainshock_S
59661.575,0.79869,11 December 2011 16:34:21.575,734848.6905,0.79411,MCWV,M4_Mainshock_S
27678.175,0.86864,13 December 2011 07:41:18.175,734850.3203,0.83876,MCWV,M4_Mainshock_S
74968.225,0.94882,14 December 2011 20:49:28.225,734851.8677,0.8468,MCWV,M4_Mainshock_S
52197.675,0.90401,14 December 2011 14:29:57.675,734851.6041,0.8468,MCWV,M4_Mainshock_S
61741.975,0.98254,15 December 2011 17:09:01.975,734852.7146,0.84282,MCWV,M4_Mainshock_S
61741.75,0.94336,15 December 2011 17:09:01.750,734852.7146,0.84282,MCWV,M4_Mainshock_S
30910.275,0.91964,15 December 2011 08:35:10.275,734852.3578,0.84282,MCWV,M4_Mainshock_S
29182.95,0.88054,15 December 2011 08:06:22.950,734852.3378,0.84282,MCWV,M4_Mainshock_S
52869.35,0.88798,16 December 2011 14:41:09.350,734853.6119,0.83748,MCWV,M4_Mainshock_S
37447.8,0.85199,16 December 2011 10:24:07.800,734853.4334,0.83748,MCWV,M4_Mainshock_S
38359.65,0.84564,16 December 2011 10:39:19.650,734853.444,0.83748,MCWV,M4_Mainshock_S
32782.5,0.94518,17 December 2011 09:06:22.500,734854.3794,0.82008,MCWV,M4_Mainshock_S
31030.15,0.92336,17 December 2011 08:37:10.150,734854.3591,0.82008,MCWV,M4_Mainshock_S
28773.175,0.91029,17 December 2011 07:59:33.175,734854.333,0.82008,MCWV,M4_Mainshock_S
29817.8,0.88236,17 December 2011 08:16:57.800,734854.3451,0.82008,MCWV,M4_Mainshock_S
75800.775,0.87636,17 December 2011 21:03:20.775,734854.8773,0.82008,MCWV,M4_Mainshock_S
31030.575,0.85183,17 December 2011 08:37:10.575,734854.3592,0.82008,MCWV,M4_Mainshock_S
27086.6,0.8462,17 December 2011 07:31:26.600,734854.3135,0.82008,MCWV,M4_Mainshock_S
31030.8,0.84482,17 December 2011 08:37:10.800,734854.3592,0.82008,MCWV,M4_Mainshock_S
47281.9,0.84234,17 December 2011 13:08:01.900,734854.5472,0.82008,MCWV,M4_Mainshock_S
39910.3,0.83703,17 December 2011 11:05:10.300,734854.4619,0.82008,MCWV,M4_Mainshock_S
27086.4,0.82869,17 December 2011 07:31:26.400,734854.3135,0.82008,MCWV,M4_Mainshock_S
27086.825,0.82412,17 December 2011 07:31:26.825,734854.3135,0.82008,MCWV,M4_Mainshock_S
26214.45,0.99478,18 December 2011 07:16:54.450,734855.3034,0.80125,MCWV,M4_Mainshock_S
32660.925,0.98315,18 December 2011 09:04:20.925,734855.378,0.80125,MCWV,M4_Mainshock_S
8068.825,0.97246,18 December 2011 02:14:28.825,734855.0934,0.80125,MCWV,M4_Mainshock_S
45654.625,0.91407,18 December 2011 12:40:54.625,734855.5284,0.80125,MCWV,M4_Mainshock_S
32660.725,0.90064,18 December 2011 09:04:20.725,734855.378,0.80125,MCWV,M4_Mainshock_S
32661.35,0.89848,18 December 2011 09:04:21.350,734855.378,0.80125,MCWV,M4_Mainshock_S
8069.45,0.89368,18 December 2011 02:14:29.450,734855.0934,0.80125,MCWV,M4_Mainshock_S
28055.4,0.89009,18 December 2011 07:47:35.400,734855.3247,0.80125,MCWV,M4_Mainshock_S
28055.825,0.87949,18 December 2011 07:47:35.825,734855.3247,0.80125,MCWV,M4_Mainshock_S
26214.875,0.87794,18 December 2011 07:16:54.875,734855.3034,0.80125,MCWV,M4_Mainshock_S
26214.025,0.87559,18 December 2011 07:16:54.025,734855.3034,0.80125,MCWV,M4_Mainshock_S
32624.125,0.87333,18 December 2011 09:03:44.125,734855.3776,0.80125,MCWV,M4_Mainshock_S
38384.925,0.8657,18 December 2011 10:39:44.925,734855.4443,0.80125,MCWV,M4_Mainshock_S
45654.2,0.85636,18 December 2011 12:40:54.200,734855.5284,0.80125,MCWV,M4_Mainshock_S
82924.75,0.84848,18 December 2011 23:02:04.750,734855.9598,0.80125,MCWV,M4_Mainshock_S
45654.4,0.84515,18 December 2011 12:40:54.400,734855.5284,0.80125,MCWV,M4_Mainshock_S
48996.925,0.83856,18 December 2011 13:36:36.925,734855.5671,0.80125,MCWV,M4_Mainshock_S
36708.55,0.83817,18 December 2011 10:11:48.550,734855.4249,0.80125,MCWV,M4_Mainshock_S
45653.975,0.8284,18 December 2011 12:40:53.975,734855.5284,0.80125,MCWV,M4_Mainshock_S
45654.825,0.82834,18 December 2011 12:40:54.825,734855.5284,0.80125,MCWV,M4_Mainshock_S
37959.4,1.0535,19 December 2011 10:32:39.400,734856.4393,0.83678,MCWV,M4_Mainshock_S
39665.325,0.94464,19 December 2011 11:01:05.325,734856.4591,0.83678,MCWV,M4_Mainshock_S
37959.6,0.91839,19 December 2011 10:32:39.600,734856.4393,0.83678,MCWV,M4_Mainshock_S
20620.15,0.91366,19 December 2011 05:43:40.150,734856.2387,0.83678,MCWV,M4_Mainshock_S
26320.375,0.89488,19 December 2011 07:18:40.375,734856.3046,0.83678,MCWV,M4_Mainshock_S
1050.125,0.87944,19 December 2011 00:17:30.125,734856.0122,0.83678,MCWV,M4_Mainshock_S
20620.575,0.85966,19 December 2011 05:43:40.575,734856.2387,0.83678,MCWV,M4_Mainshock_S
49703.825,0.85741,19 December 2011 13:48:23.825,734856.5753,0.83678,MCWV,M4_Mainshock_S
37959.175,0.85712,19 December 2011 10:32:39.175,734856.4393,0.83678,MCWV,M4_Mainshock_S
26321.8,0.83999,19 December 2011 07:18:41.800,734856.3047,0.83678,MCWV,M4_Mainshock_S
23436.425,0.83919,19 December 2011 06:30:36.425,734856.2713,0.83678,MCWV,M4_Mainshock_S
40662,1.0233,20 December 2011 11:17:42.000,734857.4706,0.84078,MCWV,M4_Mainshock_S
29612,0.9096,20 December 2011 08:13:32.000,734857.3427,0.84078,MCWV,M4_Mainshock_S
